"end_date","form","form.category","indicator.category","indicator.id","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Economic Sector targeted by intervention","LCRP Appeal","Government Strategy Supported","Funded_by","Sector of Funding","report.id","site.id","start_date","Does your programme specifically/primarily target one of these beneficiary groups?","Training certified/accredited","For UNICEF Partners","Governorate","database.id","database"
"2018-04-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.3 - entrepreneurship services","i1866021690","2.2.3.1: # of female SYR sensitized on decent work, minimum standards, and labour laws and regulations","Individuals",51,"Qleiaat Aakkar","35011","Aakar","LBN51","Akkar","2",NA,NA,NA,"Qleiaat Aakkar","Save the Children International","p0000000574","SCI",NA,NA,"Other service activities","Yes",NA,"Others","Livelihoods","m0702803016","s0974701650","2018-04-01",NA,"No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i1889725222","2.1.1.2: # of female PRL completing market-based skills training","Individuals",1,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m0567131875","s0984848502","2018-04-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i1226431356","2.1.1.1: # of market-based skills training programmes developed","Training progra",2,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m0567131875","s0984848502","2018-04-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0491559385","2.1.1.2: # of female LEB completing market-based skills training","Individuals",22,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m0567131875","s0984848502","2018-04-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.1 - Internships","i2097749350","2.2.1.1: # of female LEB benefitting from internships, on-the-job trainings or apprenticeships","Individuals",1,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m0567131875","s0984848502","2018-04-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0845296664","2.1.1.2: # of male SYR completing market-based skills training","Individuals",3,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m0085325834","s0984848502","2018-06-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting",NA,"i1951850813","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m0085325834","s0984848502","2018-06-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i1889725222","2.1.1.2: # of female PRL completing market-based skills training","Individuals",1,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m0085325834","s0984848502","2018-06-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0110889995","2.1.1.2: # of male PRL completing market-based skills training","Individuals",1,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m0567131875","s0984848502","2018-04-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0029325837","2.1.1.2: # of male LEB completing market-based skills training","Individuals",7,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m0567131875","s0984848502","2018-04-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.2 - Emp Services & Career gud.","i1761343219","2.2.2.1: : # of female LEB supported with employment services, counseling services, jobs & employment referrals, and career guidance","Individuals",18,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m0567131875","s0984848502","2018-04-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-07-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting",NA,"i1951850813","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m1959631293","s0984848502","2018-07-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0029325837","2.1.1.2: # of male LEB completing market-based skills training","Individuals",10,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m0085325834","s0984848502","2018-06-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0845296664","2.1.1.2: # of male SYR completing market-based skills training","Individuals",1,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m0567131875","s0984848502","2018-04-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.2 - Emp Services & Career gud.","i0229518610","2.2.2.1 : # of female SYR supported with employment services, counseling services, jobs & employment referrals, and career guidance","Individuals",1,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m0567131875","s0984848502","2018-04-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.2 - Emp Services & Career gud.","i1213949379","2.2.2.1 : # of male PRL supported with employment services, counseling services, jobs & employment referrals, and career guidance","Individuals",1,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m0567131875","s0984848502","2018-04-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.2 - Emp Services & Career gud.","i2108832467","2.2.2.1: # of male LEB supported with employment services, counseling services, jobs & employment referrals, and career guidance","Individuals",7,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m0567131875","s0984848502","2018-04-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.1 - Internships","i0680103453","2.2.1.1: # of male PRL benefitting from internships, on-the-job trainings or apprenticeships","Individuals",1,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m0085325834","s0984848502","2018-06-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.1 - Internships","i2097749350","2.2.1.1: # of female LEB benefitting from internships, on-the-job trainings or apprenticeships","Individuals",1,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m0085325834","s0984848502","2018-06-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0923777135","2.1.1.2: # of female SYR completing market-based skills training","Individuals",1,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m0085325834","s0984848502","2018-06-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.2 - Emp Services & Career gud.","i1922789950","2.2.2.1 : # of male SYR supported with employment services, counseling services, jobs & employment referrals, and career guidance","Individuals",2,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m0567131875","s0984848502","2018-04-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.2 - Emp Services & Career gud.","i1761343219","2.2.2.1: : # of female LEB supported with employment services, counseling services, jobs & employment referrals, and career guidance","Individuals",16,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m0085325834","s0984848502","2018-06-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.1 - Internships","i1837991121","2.2.1.1: # of male LEB benefitting from internships, on-the-job trainings or apprenticeships","Individuals",5,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m0567131875","s0984848502","2018-04-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0110889995","2.1.1.2: # of male PRL completing market-based skills training","Individuals",3,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m0085325834","s0984848502","2018-06-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0491559385","2.1.1.2: # of female LEB completing market-based skills training","Individuals",11,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m0085325834","s0984848502","2018-06-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.2 - Emp Services & Career gud.","i0046274536","2.2.2.1 : # of female PRL supported with employment services, counseling services, jobs & employment referrals, and career guidance","Individuals",2,"Baalbek","53001","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Association for Recreational and Cultural Solidarity","p0000001797","ARCS",NA,NA,"Handicraft,Accommodation and food service activities,Administrative and support service activities","Yes",NA,"Italy","Livelihoods","m0085325834","s0984848502","2018-06-01","Women,Youth,PWD","No",NA,NA,8413,"LCRP-2018-R Livelihoods"
