"end_date","form","form.category","indicator.category","indicator.id","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Funded_by","report.id","site.id","start_date","database.id","database"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1936023328","2.2.1.1:DisSyr- # of in-kind high thermal BLANKETS provided","Blankets",89,NA,NA,"Miniyeh-Danniyeh","LBN55","Nord","4",NA,NA,NA,"Miniyeh-Danniyeh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m2143547295","s1606765322","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",24,NA,NA,"Miniyeh-Danniyeh","LBN55","Nord","4",NA,NA,NA,"Miniyeh-Danniyeh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0566981478","s1606765322","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1936023328","2.2.1.1:DisSyr- # of in-kind high thermal BLANKETS provided","Blankets",31,NA,NA,"Miniyeh-Danniyeh","LBN55","Nord","4",NA,NA,NA,"Miniyeh-Danniyeh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m2073355307","s1606765322","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1936023328","2.2.1.1:DisSyr- # of in-kind high thermal BLANKETS provided","Blankets",77,NA,NA,"Miniyeh-Danniyeh","LBN55","Nord","4",NA,NA,NA,"Miniyeh-Danniyeh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1779465860","s1606765322","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",17,NA,NA,"Miniyeh-Danniyeh","LBN55","Nord","4",NA,NA,NA,"Miniyeh-Danniyeh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1779465860","s1606765322","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i2081138063","2.2.1.2:DisSyr- # of in-kind STOVES provided","Stoves",1,NA,NA,"Miniyeh-Danniyeh","LBN55","Nord","4",NA,NA,NA,"Miniyeh-Danniyeh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0566981478","s1606765322","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",18,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1362447875","s1743682296","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",19,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0687951873","s1743682296","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",12,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0971471418","s1743682296","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",4,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0044919561","s1743682296","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",6,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1004652128","s1743682296","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1936023328","2.2.1.1:DisSyr- # of in-kind high thermal BLANKETS provided","Blankets",78,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1362447875","s1743682296","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",5,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0109920916","s1743682296","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1936023328","2.2.1.1:DisSyr- # of in-kind high thermal BLANKETS provided","Blankets",18,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0044919561","s1743682296","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1936023328","2.2.1.1:DisSyr- # of in-kind high thermal BLANKETS provided","Blankets",79,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0687951873","s1743682296","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1936023328","2.2.1.1:DisSyr- # of in-kind high thermal BLANKETS provided","Blankets",18,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1004652128","s1743682296","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1936023328","2.2.1.1:DisSyr- # of in-kind high thermal BLANKETS provided","Blankets",56,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0971471418","s1743682296","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1936023328","2.2.1.1:DisSyr- # of in-kind high thermal BLANKETS provided","Blankets",32,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0109920916","s1743682296","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0202988407","2.2.2.1:LEB- # of HH assisted with in kind CRI (total reached every month)","households",4959,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0329281159","s1774992611","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1936023328","2.2.1.1:DisSyr- # of in-kind high thermal BLANKETS provided","Blankets",168,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"UNHCR","m1675963366","s1809640576","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1936023328","2.2.1.1:DisSyr- # of in-kind high thermal BLANKETS provided","Blankets",20,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"UNHCR","m0822002587","s1809640576","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",9,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"UNHCR","m0123986783","s1809640576","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",1,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"UNHCR","m1421930667","s1809640576","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1936023328","2.2.1.1:DisSyr- # of in-kind high thermal BLANKETS provided","Blankets",14,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"UNHCR","m0123986783","s1809640576","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1936023328","2.2.1.1:DisSyr- # of in-kind high thermal BLANKETS provided","Blankets",4,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"UNHCR","m1964690111","s1809640576","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1936023328","2.2.1.1:DisSyr- # of in-kind high thermal BLANKETS provided","Blankets",20,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"UNHCR","m1015447899","s1809640576","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1936023328","2.2.1.1:DisSyr- # of in-kind high thermal BLANKETS provided","Blankets",1,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"UNHCR","m1421930667","s1809640576","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",7,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"UNHCR","m0822002587","s1809640576","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",44,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"UNHCR","m1675963366","s1809640576","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",9,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"UNHCR","m1015447899","s1809640576","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",2,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"UNHCR","m1964690111","s1809640576","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0202988407","2.2.2.1:LEB- # of HH assisted with in kind CRI (total reached every month)","households",290,NA,NA,"Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0504803363","s1823508563","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0202988407","2.2.2.1:LEB- # of HH assisted with in kind CRI (total reached every month)","households",290,NA,NA,"Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m1747059886","s1823508563","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",399,NA,NA,"Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0504803363","s1823508563","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i2086669721","2.2.2.1:PRL- # of HH assisted with in kind CRI (total reached every month)","households",147,NA,NA,"Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m0504803363","s1823508563","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i1775111042","Activity-2.2.1:DISTRIBUTE IN-KIND ASSISTANCE FOR SEASONAL HAZARDS-AFFECTED HOUSEHOLDS","units",410,NA,NA,"Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m1747059886","s1823508563","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i2086669721","2.2.2.1:PRL- # of HH assisted with in kind CRI (total reached every month)","households",150,NA,NA,"Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m1747059886","s1823508563","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0653008285","2.2.2.1:DisSyr- # of HH assisted with in kind CRI (total reached every month)","households",410,NA,NA,"Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m1747059886","s1823508563","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-2.2:[REUGLAR & SEASONAL IN-KIND]  In-kind assistance in support of populations affected by seasonal hazards and emergencies provided",NA,NA,"i0538611337","2.2.2.1:PRS- # of HH assisted with in kind CRI (total reached every month)","households",150,NA,NA,"Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","Islamic Relief Lebanon","p0000001311","IR Lebanon",NA,NA,"Independent","m1747059886","s1823508563","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
