"Database","DatabaseId","Folder","Form","FormId","ParentForm","ParentFormId","RecordId","ai_allsites.alternate_name","ai_allsites.geographic_location.latitude","ai_allsites.geographic_location.longitude","ai_allsites.name","cadastral_area.code","cadastral_area.name","caza.code","caza.name","comment","comments","funded_by.full_name","funded_by.funded_by","governorate.code","governorate.name","month","partner.name","partner.partner_full_name","projects.comment","projects.end_date","projects.plan","projects.project_code","projects.project_name","projects.start_date","site_type","Quantity.Field.ID","Quantity.Field.Code","Quantity.Field","Value"
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","c3iht01kgc6twrwj","62128_09_001",33.267917,35.237731,"PC: Burj el Shemali",62004,"Borj Ech-Chemali","LBN63","Sour",NA,NA,NA,"UNICEF",8,"Sud","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","co61lv1kg6aw9is4x",NA,"1.1.a_LEB_Male: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",2
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","civs9pukgc79422n","21177_09_001",33.84196667,35.50392222,"PC: Burj el Brajneh",21004,"Bourj El-Brajneh","LBN32","Baabda",NA,NA,NA,"UNICEF",5,"Mont Liban","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","co61lv1kg6aw9is4x",NA,"1.1.a_LEB_Male: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",11
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","cav9ygqkgc7fm3wo","62111_09_001",33.24123611,35.21504444,"PC: Rashidieh",62006,"Sour","LBN63","Sour",NA,NA,NA,"UNICEF",8,"Sud","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","co61lv1kg6aw9is4x",NA,"1.1.a_LEB_Male: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","cx14i7wkgc7ydnsq","10210_09_001",33.877061,35.486991,"PC: Mar Elias",10008,"Msaitbe foncière","LBN11","Beirut",NA,NA,NA,"UNICEF",7,"Beyrouth","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","co61lv1kg6aw9is4x",NA,"1.1.a_LEB_Male: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",2
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","cfnydlckgc80rdzs","PG_33",33.27142167,35.25845301,"PG: Al Maachouk",62004,"Borj Ech-Chemali","LBN63","Sour",NA,NA,NA,"UNICEF",8,"Sud","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","co61lv1kg6aw9is4x",NA,"1.1.a_LEB_Male: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",3
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","cbker7nkgc82trvu","61183_09_001",33.542105,35.390864,"PC: Mieh Mieh",61012,"Miye ou Miyé","LBN61","Saida",NA,NA,NA,"UNICEF",8,"Sud","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","co61lv1kg6aw9is4x",NA,"1.1.a_LEB_Male: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","c9xru6ikgc84wdgw","PG_34",33.32321826,35.2509911,"PG: Qasmieh",62001,"Aain Abou Abdallah","LBN63","Sour",NA,NA,NA,"UNICEF",8,"Sud","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","co61lv1kg6aw9is4x",NA,"1.1.a_LEB_Male: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",3
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","c2ni531kgc8bnciy","53111_09_001",33.99745833,36.18029722,"PC: Wavell",53001,"Baalbek","LBN21","Baalbek",NA,NA,NA,"UNICEF",3,"Baalbek_Hermel","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","co61lv1kg6aw9is4x",NA,"1.1.a_LEB_Male: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",11
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","ck3qmrgkhakukcp3","62128_09_001",33.267917,35.237731,"PC: Burj el Shemali",62004,"Borj Ech-Chemali","LBN63","Sour",NA,NA,NA,"UNICEF",8,"Sud","2020-10","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","co61lv1kg6aw9is4x",NA,"1.1.a_LEB_Male: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",4
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","ccj7orckhakx99n4","21111_09_001",33.86346667,35.50030278,"PC: Shatila",21007,"Chiyah","LBN32","Baabda",NA,NA,NA,"UNICEF",5,"Mont Liban","2020-10","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","co61lv1kg6aw9is4x",NA,"1.1.a_LEB_Male: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",2
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","c939ghrkgaro7lq6","21111_09_001",33.86346667,35.50030278,"PC: Shatila",21007,"Chiyah","LBN32","Baabda",NA,NA,NA,"UNICEF",5,"Mont Liban","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","cnlsk72kg6aw9is4y",NA,"1.1.a_LEB_Female: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",12
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","c6ibwzfkgasdkub8","61119_09_001",33.53996389,35.37649167,"PC: Ein el Hilweh",61003,"Saida Ed-Dekermane","LBN61","Saida",NA,NA,NA,"UNICEF",8,"Sud","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","cnlsk72kg6aw9is4y",NA,"1.1.a_LEB_Female: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","ctetkdukgashgo9a","37231_09_001",34.44174167,35.87207778,"PC: Beddawi",37017,"Beddaoui","LBN55","Miniyeh-Danniyeh",NA,NA,NA,"UNICEF",4,"Nord","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","cnlsk72kg6aw9is4y",NA,"1.1.a_LEB_Female: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",8
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","c6jx7vbkgasn473c","35277_09_001",34.51338056,35.96009722,"PC: Nahr el Bared",35002,"Mhammaret","LBN51","Aakar",NA,NA,NA,"UNICEF",2,"Akkar","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","cnlsk72kg6aw9is4y",NA,"1.1.a_LEB_Female: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","c2qcoz8kgasplnte","62111_09_002",33.27306667,35.21165278,"PC: El Buss",62006,"Sour","LBN63","Sour",NA,NA,NA,"UNICEF",8,"Sud","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","cnlsk72kg6aw9is4y",NA,"1.1.a_LEB_Female: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",10
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","c3iht01kgc6twrwj","62128_09_001",33.267917,35.237731,"PC: Burj el Shemali",62004,"Borj Ech-Chemali","LBN63","Sour",NA,NA,NA,"UNICEF",8,"Sud","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","cnlsk72kg6aw9is4y",NA,"1.1.a_LEB_Female: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","civs9pukgc79422n","21177_09_001",33.84196667,35.50392222,"PC: Burj el Brajneh",21004,"Bourj El-Brajneh","LBN32","Baabda",NA,NA,NA,"UNICEF",5,"Mont Liban","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","cnlsk72kg6aw9is4y",NA,"1.1.a_LEB_Female: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",3
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","cav9ygqkgc7fm3wo","62111_09_001",33.24123611,35.21504444,"PC: Rashidieh",62006,"Sour","LBN63","Sour",NA,NA,NA,"UNICEF",8,"Sud","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","cnlsk72kg6aw9is4y",NA,"1.1.a_LEB_Female: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","cx14i7wkgc7ydnsq","10210_09_001",33.877061,35.486991,"PC: Mar Elias",10008,"Msaitbe foncière","LBN11","Beirut",NA,NA,NA,"UNICEF",7,"Beyrouth","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","cnlsk72kg6aw9is4y",NA,"1.1.a_LEB_Female: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",2
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","cfnydlckgc80rdzs","PG_33",33.27142167,35.25845301,"PG: Al Maachouk",62004,"Borj Ech-Chemali","LBN63","Sour",NA,NA,NA,"UNICEF",8,"Sud","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","cnlsk72kg6aw9is4y",NA,"1.1.a_LEB_Female: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",3
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","cbker7nkgc82trvu","61183_09_001",33.542105,35.390864,"PC: Mieh Mieh",61012,"Miye ou Miyé","LBN61","Saida",NA,NA,NA,"UNICEF",8,"Sud","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","cnlsk72kg6aw9is4y",NA,"1.1.a_LEB_Female: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","c9xru6ikgc84wdgw","PG_34",33.32321826,35.2509911,"PG: Qasmieh",62001,"Aain Abou Abdallah","LBN63","Sour",NA,NA,NA,"UNICEF",8,"Sud","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","cnlsk72kg6aw9is4y",NA,"1.1.a_LEB_Female: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",8
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","c2ni531kgc8bnciy","53111_09_001",33.99745833,36.18029722,"PC: Wavell",53001,"Baalbek","LBN21","Baalbek",NA,NA,NA,"UNICEF",3,"Baalbek_Hermel","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","cnlsk72kg6aw9is4y",NA,"1.1.a_LEB_Female: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",10
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","ck3qmrgkhakukcp3","62128_09_001",33.267917,35.237731,"PC: Burj el Shemali",62004,"Borj Ech-Chemali","LBN63","Sour",NA,NA,NA,"UNICEF",8,"Sud","2020-10","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","cnlsk72kg6aw9is4y",NA,"1.1.a_LEB_Female: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","ccj7orckhakx99n4","21111_09_001",33.86346667,35.50030278,"PC: Shatila",21007,"Chiyah","LBN32","Baabda",NA,NA,NA,"UNICEF",5,"Mont Liban","2020-10","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","cnlsk72kg6aw9is4y",NA,"1.1.a_LEB_Female: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","c939ghrkgaro7lq6","21111_09_001",33.86346667,35.50030278,"PC: Shatila",21007,"Chiyah","LBN32","Baabda",NA,NA,NA,"UNICEF",5,"Mont Liban","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","crmyfqvkg6aw9it4z",NA,"1.1.a_PRL_Female: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",85
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","c6ibwzfkgasdkub8","61119_09_001",33.53996389,35.37649167,"PC: Ein el Hilweh",61003,"Saida Ed-Dekermane","LBN61","Saida",NA,NA,NA,"UNICEF",8,"Sud","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","crmyfqvkg6aw9it4z",NA,"1.1.a_PRL_Female: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",61
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","ctetkdukgashgo9a","37231_09_001",34.44174167,35.87207778,"PC: Beddawi",37017,"Beddaoui","LBN55","Miniyeh-Danniyeh",NA,NA,NA,"UNICEF",4,"Nord","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","crmyfqvkg6aw9it4z",NA,"1.1.a_PRL_Female: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",124
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","c6jx7vbkgasn473c","35277_09_001",34.51338056,35.96009722,"PC: Nahr el Bared",35002,"Mhammaret","LBN51","Aakar",NA,NA,NA,"UNICEF",2,"Akkar","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","crmyfqvkg6aw9it4z",NA,"1.1.a_PRL_Female: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",155
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","c2qcoz8kgasplnte","62111_09_002",33.27306667,35.21165278,"PC: El Buss",62006,"Sour","LBN63","Sour",NA,NA,NA,"UNICEF",8,"Sud","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","crmyfqvkg6aw9it4z",NA,"1.1.a_PRL_Female: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",88
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","c3iht01kgc6twrwj","62128_09_001",33.267917,35.237731,"PC: Burj el Shemali",62004,"Borj Ech-Chemali","LBN63","Sour",NA,NA,NA,"UNICEF",8,"Sud","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","crmyfqvkg6aw9it4z",NA,"1.1.a_PRL_Female: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",64
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","civs9pukgc79422n","21177_09_001",33.84196667,35.50392222,"PC: Burj el Brajneh",21004,"Bourj El-Brajneh","LBN32","Baabda",NA,NA,NA,"UNICEF",5,"Mont Liban","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","crmyfqvkg6aw9it4z",NA,"1.1.a_PRL_Female: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",88
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","cav9ygqkgc7fm3wo","62111_09_001",33.24123611,35.21504444,"PC: Rashidieh",62006,"Sour","LBN63","Sour",NA,NA,NA,"UNICEF",8,"Sud","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","crmyfqvkg6aw9it4z",NA,"1.1.a_PRL_Female: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",54
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4msyx184z","OUTCOME 1 - Child Development (Education)","ck4msvm6r4o","cx14i7wkgc7ydnsq","10210_09_001",33.877061,35.486991,"PC: Mar Elias",10008,"Msaitbe foncière","LBN11","Beirut",NA,NA,NA,"UNICEF",7,"Beyrouth","2020-09","Welfare Association","Welfare Association Lebanon",NA,"2020-06-30",NA,"LEBA/PCA2017056/PD2019678","LEBA/PCA2017056/PD2019678","2019-07-01","Other","crmyfqvkg6aw9it4z",NA,"1.1.a_PRL_Female: # of girls and boys (3-5), including CwDs, provided with support to access and enroll in ECE schools 2019/2020",11
