"Database","DatabaseId","Folder","Form","FormId","ParentForm","ParentFormId","RecordId","X2.3.1._training_modules_are_developed_and_tested_by_cerd","X2.3.2._a_baseline_study_on_public_school_teachers_in_lebanon_is_published","X2.3.2._a_child_friendly_version_of_the_mehe.s_cp_policy_is_drafted._designed_and_rolled_out","X2.3.2._a_community.centric_school_maintenance_policy_adopted_and_enforced_by_mehe","X2.3.2._a_national_strategy.policy_on_inclusive_education_is_validated_by_the_mehe","X2.3.2._policy_documents_on_the_institutionalization_of_ttcm_are_available","X2.3.2._qualitative_study_on_gender_dimensions_of_violence_against_children_in_schools_is_published","X2.3.2._the_inter.ministerial_national_strategy_on_child_marriage_in_education_is_implemented","X2.3.3._technical_review_of_alp_packages_conducted_as_applicable","X2.3.3._technical_review_of_cb.ece_packages_conducted_as_applicable","X2.3.4._the_content_of_the_remedial.homework_support_package_is_revised_to_cater_for_lebanese_and_non.lebanese_children_in_basic_education","X2.3.5._document_available_on_unicef.s_standardised_rates_and_procedures_to_support_the_mehe.unicef_awp","X2.3.5._technical_assistance_and.or_deployment_support","X2.3.5._technical_support_for_contingency_planning","X2.3.5._technical_support_for_curriculum_review","X2.3.6._the_race_ii_mtr_document._oriented_towards_lebanon.s_sdg4_goals._is_completed_and_validated_by_the_mehe_and_rec","children_with_disability_in_retention_support","comment","disability._children_with_a_disability_enrolled_in_nfe_programs","funded_by.full_name","funded_by.funded_by","governorate.code","governorate.name","language_program_venue","month","outreach_platform_._questionnaire_used_by_partner","partner.name","partner.partner_full_name","projects.comment","projects.end_date","projects.plan","projects.project_code","projects.project_name","projects.start_date","remedial.homework_support_programs_venue","Quantity.Field.ID","Quantity.Field.Code","Quantity.Field","Value"
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","cn2pgodkjwpa3ii3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNICEF",3,"Baalbek_Hermel",NA,"2020-12","NGO-specific","ADRA","Adventist Development and Relief Agency",NA,"2020-11-15",NA,"LEBA/PCA2020540/PD2020784","Supporting Vulnerable Girls and Boys to Access and Remain in Education in Lebanon","2020-03-16",NA,"i0560071096",NA,"1.1.1_Outreach_OOL_Non-Leb_Male: # of Non-Lebanese male children/adolescents outreached for education referral",5
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","c67plodkjwpgg0b5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNICEF",5,"Mont Liban",NA,"2020-12","NGO-specific","ADRA","Adventist Development and Relief Agency",NA,"2020-11-15",NA,"LEBA/PCA2020540/PD2020784","Supporting Vulnerable Girls and Boys to Access and Remain in Education in Lebanon","2020-03-16",NA,"i0560071096",NA,"1.1.1_Outreach_OOL_Non-Leb_Male: # of Non-Lebanese male children/adolescents outreached for education referral",22
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","c9m19i0kjx1dcsi2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No comment",NA,NA,"UNICEF",2,"Akkar",NA,"2020-12","Sector-endorsed (Kobo/ODK/RAIS)","ODA","Openness Development Association","No comment added","2021-03-24",NA,"LEBA/PCA2020541/PD2020785","UNICEF-Supporting Vulnerable Girls and Boys to Access and Remain in Education in Lebanon","2020-03-25",NA,"i0560071096",NA,"1.1.1_Outreach_OOL_Non-Leb_Male: # of Non-Lebanese male children/adolescents outreached for education referral",656
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","k666s84ef",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan. is ALP referrals.",NA,NA,"EUROPEAN UNION",5,"Mont Liban",NA,"2020-01","NGO-specific","TdH-It","TERRE DES HOMMES, ITALY",NA,"2021-06-23",NA,"TF-MADAD/2019/T04.198","BTF2","2019-06-24",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",13
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","k6c5n9534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EUROPEAN UNION",3,"Baalbek_Hermel",NA,"2020-01","NGO-specific","TdH-It","TERRE DES HOMMES, ITALY",NA,"2021-06-23",NA,"TF-MADAD/2019/T04.198","BTF2","2019-06-24",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",9
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","k6t46v325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",8,"Sud",NA,"2020-01","NGO-specific","Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000504 / 000","UNHCR South","2020-01-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",27
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","k6tbh2l612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",9,"Nabatiye",NA,"2020-01","NGO-specific","Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000504 / 000","UNHCR South","2020-01-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",28
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ck7g8njyy3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNICEF",3,"Baalbek_Hermel",NA,"2020-02","Sector-endorsed (Kobo/ODK/RAIS)","LOST","The Lebanese Organization for Studies and Training","By the end of 2020, the most disadvantaged girls and boys between 03-18 years of age benefit from equitable access to quality,...","2021-02-09",NA,"LEBA/PCA2017029/PD2020753","UNICEF - Supporting vulnerable girls and boys to access and remain in education in Lebanon  (LOST)","2020-02-10",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",747
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ck7g8r6lt5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNICEF",6,"Bekaa",NA,"2020-02","Sector-endorsed (Kobo/ODK/RAIS)","LOST","The Lebanese Organization for Studies and Training","By the end of 2020, the most disadvantaged girls and boys between 03-18 years of age benefit from equitable access to quality,...","2021-02-09",NA,"LEBA/PCA2017029/PD2020753","UNICEF - Supporting vulnerable girls and boys to access and remain in education in Lebanon  (LOST)","2020-02-10",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",2466
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ck7hmrvqhg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Outreach-Education",NA,NA,"ECHO",2,"Akkar",NA,"2020-02","NGO-specific","NRC","Norweigan Refugee Council",NA,"2020-04-30",NA,"LBFM1803","ECHO1803","2019-12-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",9
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ck7hmu6e1i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Outreach-Education",NA,NA,"ECHO",4,"Nord",NA,"2020-02","NGO-specific","NRC","Norweigan Refugee Council",NA,"2020-04-30",NA,"LBFM1803","ECHO1803","2019-12-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",77
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ck7kjdyt4a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",8,"Sud",NA,"2020-02","NGO-specific","Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000504 / 000","UNHCR South","2020-01-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",24
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ck7kjfe3kb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",9,"Nabatiye",NA,"2020-02","NGO-specific","Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000504 / 000","UNHCR South","2020-01-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",10
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ck7kjgkmmc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",5,"Mont Liban",NA,"2020-01","NGO-specific","Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000500 / 000","UNHCR BML","2020-01-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",440
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ck7kjhaktd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",5,"Mont Liban",NA,"2020-02","NGO-specific","Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000500 / 000","UNHCR BML","2020-01-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",697
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ck7xen0a84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sweden",3,"Baalbek_Hermel",NA,"2020-01","NGO-specific","SCI","Save the Children International",NA,"2020-03-31",NA,"57801094","LBN_ NMFA 2019_ Education for Syrian children_57801094","2019-08-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",11
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ck7xez3zx6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sweden",6,"Bekaa",NA,"2020-01","NGO-specific","SCI","Save the Children International",NA,"2020-03-31",NA,"57801094","LBN_ NMFA 2019_ Education for Syrian children_57801094","2019-08-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",24
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ck7xf6qyob",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNITED STATES OF AMERICA",6,"Bekaa",NA,"2020-01","NGO-specific","SCI","Save the Children International",NA,"2020-12-31",NA,"84006468","LBN LDS Return to Learning and EiE","2020-01-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",12
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ck7xf935ae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UK",6,"Bekaa",NA,"2020-01","NGO-specific","SCI","Save the Children International",NA,"2020-05-31",NA,"82604481","LBN Olayan ECCD 2019","2019-10-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",8
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ck7xfc9jsf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNITED STATES OF AMERICA",6,"Bekaa",NA,"2020-02","NGO-specific","SCI","Save the Children International",NA,"2020-12-31",NA,"84006468","LBN LDS Return to Learning and EiE","2020-01-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",94
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ck7xfev9ag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sweden",6,"Bekaa",NA,"2020-02","NGO-specific","SCI","Save the Children International",NA,"2020-03-31",NA,"57801094","LBN_ NMFA 2019_ Education for Syrian children_57801094","2019-08-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",86
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ck7xfgkwlh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sweden",3,"Baalbek_Hermel",NA,"2020-02","NGO-specific","SCI","Save the Children International",NA,"2020-03-31",NA,"57801094","LBN_ NMFA 2019_ Education for Syrian children_57801094","2019-08-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",29
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ck8pwduy5g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",5,"Mont Liban",NA,"2020-03","NGO-specific","Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000500 / 000","UNHCR BML","2020-01-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",238
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ck8q4o05ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",9,"Nabatiye",NA,"2020-03","NGO-specific","Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000504 / 000","UNHCR South","2020-01-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",4
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ck8q4ovfoj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",8,"Sud",NA,"2020-03","NGO-specific","Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000504 / 000","UNHCR South","2020-01-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",15
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ck9wtuy24g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",2,"Akkar",NA,"2020-04","NGO-specific","Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",2
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ck9wujx46i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",4,"Nord",NA,"2020-04","NGO-specific","Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",16
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ck9wulw7wj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",5,"Mont Liban",NA,"2020-04","NGO-specific","Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000500 / 000","UNHCR BML","2020-01-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",235
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ck9wunq3xl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",8,"Sud",NA,"2020-04","NGO-specific","Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000504 / 000","UNHCR South","2020-01-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ck9wup72km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",9,"Nabatiye",NA,"2020-04","NGO-specific","Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000504 / 000","UNHCR South","2020-01-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","c5kp9r2kb6gq8vta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",4,"Nord",NA,"2020-05","NGO-specific","Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",2
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ciyh3ivkb6h4g5vb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",5,"Mont Liban",NA,"2020-05","NGO-specific","Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000500 / 000","UNHCR BML","2020-01-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",12
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","cnd7qynkb6h846rc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",8,"Sud",NA,"2020-05","NGO-specific","Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000504 / 000","UNHCR South","2020-01-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",15
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","csc6o53kb6h9xqwd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",9,"Nabatiye",NA,"2020-05","NGO-specific","Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000504 / 000","UNHCR South","2020-01-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",13
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","cvn24makc357rdg5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US - BPRM",6,"Bekaa",NA,"2020-06","Sector-endorsed (Kobo/ODK/RAIS)","WVI","World Vision International",NA,"2020-09-30",NA,"L211557","BPRM-A Holistic Approach to Addressing Child Labor among Syrian Refugees in Lebanon through Education and Child Protection","2019-10-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",714
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","cym0qa4kcaw54s23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNICEF",7,"Beyrouth",NA,"2020-06","NGO-specific","WCH","War Child Holland",NA,"2021-02-09",NA,"LEBA/PCA2017045/PD2020746","""Supporting vulnerable Girls and Boys to access and remain in Education in Lebanon""","2020-02-10",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",127
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","ckdcwp4kcazk64j3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNICEF",5,"Mont Liban",NA,"2020-06","NGO-specific","WCH","War Child Holland",NA,"2021-02-09",NA,"LEBA/PCA2017045/PD2020746","""Supporting vulnerable Girls and Boys to access and remain in Education in Lebanon""","2020-02-10",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",1095
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","cx9455rkcaztcme5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNICEF",4,"Nord",NA,"2020-06","NGO-specific","WCH","War Child Holland",NA,"2021-02-09",NA,"LEBA/PCA2017045/PD2020746","""Supporting vulnerable Girls and Boys to access and remain in Education in Lebanon""","2020-02-10",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",539
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","cm4u2fekcb083c94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNICEF",2,"Akkar",NA,"2020-06","NGO-specific","WCH","War Child Holland",NA,"2021-02-09",NA,"LEBA/PCA2017045/PD2020746","""Supporting vulnerable Girls and Boys to access and remain in Education in Lebanon""","2020-02-10",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",251
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","cu3r162kcb0bepi6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNICEF",3,"Baalbek_Hermel",NA,"2020-06","NGO-specific","WCH","War Child Holland",NA,"2021-02-09",NA,"LEBA/PCA2017045/PD2020746","""Supporting vulnerable Girls and Boys to access and remain in Education in Lebanon""","2020-02-10",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",213
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","c45dq3zkcb0dw2k8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNICEF",6,"Bekaa",NA,"2020-06","NGO-specific","WCH","War Child Holland",NA,"2021-02-09",NA,"LEBA/PCA2017045/PD2020746","""Supporting vulnerable Girls and Boys to access and remain in Education in Lebanon""","2020-02-10",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",762
"0. 2020 Sectors Reporting ","ck2yrizmo2","Outreach","Monthly Reporting","ck45lf735t","Education Outreach","ck45l46enn","cig48bckcbu94uc4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",2,"Akkar",NA,"2020-06","NGO-specific","Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i0149727910",NA,"1.1.1_Outreach_OOL_Non-Leb_Female: # of Non-Lebanese female children/adolescents outreached for education referral",1
