"end_date","form","form.category","indicator.category","indicator.id","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","report.id","site.id","start_date","Funded_by","LCRP Appeal","database.id","database"
"2018-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3","i1247686654","2.5.3.1: DisSyr-Male # of individuals supported for casual agricultural labor","Unit",4,NA,NA,"Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","The Lebanese Organization for Studies and Training","p0000001377","LOST",NA,NA,"m1328253303","s0514637003","2018-05-01","WFP","Yes",8444,"LCRP-2018-R Food Security"
"2018-03-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3","i1532985696","2.5.3.1: LEB-Female # of individuals supported for casual agricultural labor","Unit",5,NA,NA,"Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","The Lebanese Organization for Studies and Training","p0000001377","LOST",NA,NA,"m0628959010","s0514637003","2018-03-01","WFP","Yes",8444,"LCRP-2018-R Food Security"
"2018-04-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3","i1619057681","2.5.3.1: LEB-Male # of individuals supported for casual agricultural labor","Unit",22,NA,NA,"Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","The Lebanese Organization for Studies and Training","p0000001377","LOST",NA,NA,"m1335096619","s0514637003","2018-04-01","WFP","Yes",8444,"LCRP-2018-R Food Security"
"2018-04-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3","i1247686654","2.5.3.1: DisSyr-Male # of individuals supported for casual agricultural labor","Unit",96,NA,NA,"Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","The Lebanese Organization for Studies and Training","p0000001377","LOST",NA,NA,"m1335096619","s0514637003","2018-04-01","WFP","Yes",8444,"LCRP-2018-R Food Security"
"2018-03-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3","i1247686654","2.5.3.1: DisSyr-Male # of individuals supported for casual agricultural labor","Unit",60,NA,NA,"Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","The Lebanese Organization for Studies and Training","p0000001377","LOST",NA,NA,"m0628959010","s0514637003","2018-03-01","WFP","Yes",8444,"LCRP-2018-R Food Security"
"2018-03-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3","i1619057681","2.5.3.1: LEB-Male # of individuals supported for casual agricultural labor","Unit",27,NA,NA,"Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","The Lebanese Organization for Studies and Training","p0000001377","LOST",NA,NA,"m0628959010","s0514637003","2018-03-01","WFP","Yes",8444,"LCRP-2018-R Food Security"
"2018-02-28","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1","i1331173824","2.5.1.2: Value of investment ($) in agricultural worksite contracted through private sector/implementing partners (LH)","Unit",5093,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1592076838","s0592350852","2018-02-01","Netherlands","Yes",8444,"LCRP-2018-R Food Security"
"2018-02-28","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1","i1317496406","2.5.1.1: # of agriculture worksites improved","Unit",1,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1592076838","s0592350852","2018-02-01","Netherlands","Yes",8444,"LCRP-2018-R Food Security"
"2018-02-28","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1","i2047921833","2.5.1.3: Male # of farmers benefiting from improved agricultural productive infrastructure and/or communal asset rehabilitation","Unit",1,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1592076838","s0592350852","2018-02-01","Netherlands","Yes",8444,"LCRP-2018-R Food Security"
"2018-04-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1","i0105724236","2.5.1.3: Female # of farmers benefiting from improved agricultural productive infrastructure and/or communal asset rehabilitation","Unit",2,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m0135145678","s0592350852","2018-04-01","Netherlands","Yes",8444,"LCRP-2018-R Food Security"
"2018-04-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1","i1331173824","2.5.1.2: Value of investment ($) in agricultural worksite contracted through private sector/implementing partners (LH)","Unit",6724,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m0135145678","s0592350852","2018-04-01","Netherlands","Yes",8444,"LCRP-2018-R Food Security"
"2018-04-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1","i1317496406","2.5.1.1: # of agriculture worksites improved","Unit",2,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m0135145678","s0592350852","2018-04-01","Netherlands","Yes",8444,"LCRP-2018-R Food Security"
"2018-02-28","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1","i2047921833","2.5.1.3: Male # of farmers benefiting from improved agricultural productive infrastructure and/or communal asset rehabilitation","Unit",1,NA,NA,"Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m0169354967","s0617990849","2018-02-01","Netherlands","Yes",8444,"LCRP-2018-R Food Security"
"2018-04-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1","i1317496406","2.5.1.1: # of agriculture worksites improved","Unit",2,NA,NA,"Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m0020727366","s0617990849","2018-04-01","Netherlands","Yes",8444,"LCRP-2018-R Food Security"
"2018-04-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1","i2047921833","2.5.1.3: Male # of farmers benefiting from improved agricultural productive infrastructure and/or communal asset rehabilitation","Unit",2,NA,NA,"Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m0020727366","s0617990849","2018-04-01","Netherlands","Yes",8444,"LCRP-2018-R Food Security"
"2018-04-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1","i1331173824","2.5.1.2: Value of investment ($) in agricultural worksite contracted through private sector/implementing partners (LH)","Unit",7435,NA,NA,"Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m0020727366","s0617990849","2018-04-01","Netherlands","Yes",8444,"LCRP-2018-R Food Security"
"2018-02-28","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1","i1331173824","2.5.1.2: Value of investment ($) in agricultural worksite contracted through private sector/implementing partners (LH)","Unit",5291,NA,NA,"Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m0169354967","s0617990849","2018-02-01","Netherlands","Yes",8444,"LCRP-2018-R Food Security"
"2018-02-28","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1","i1317496406","2.5.1.1: # of agriculture worksites improved","Unit",1,NA,NA,"Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m0169354967","s0617990849","2018-02-01","Netherlands","Yes",8444,"LCRP-2018-R Food Security"
"2018-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3","i1619057681","2.5.3.1: LEB-Male # of individuals supported for casual agricultural labor","Unit",12,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh",NA,"p0000014529","SHIELD",NA,NA,"m0971115302","s0817424979","2018-05-01","WFP","Yes",8444,"LCRP-2018-R Food Security"
"2018-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3","i1247686654","2.5.3.1: DisSyr-Male # of individuals supported for casual agricultural labor","Unit",10,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh",NA,"p0000014529","SHIELD",NA,NA,"m0971115302","s0817424979","2018-05-01","WFP","Yes",8444,"LCRP-2018-R Food Security"
