"end_date","form","form.category","indicator.category","indicator.id","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","LCRP Appeal","Funded_by","report.id","site.id","start_date","Outreach platform","database.id","database"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1603666551","2.2.6: DisSyr Male: # of children and youth enrolled in homework support programs in public schools","Boys",41,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1854885968","s1861747037","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0591688029","2.2.6: LEB Female: # of children and youth enrolled in homework support programs in public schools","Girls",3,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m0647064170","s1861747037","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1226760307","2.2.6: LEB Male: # of children and youth who have completed homework support programs in public schools","Boys",198,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1701295320","s1861747037","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2118198195","2.2.6: # of children and youth enrolled in homework support programs in public schools provided with transportation","Children",1351,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1835879269","s1931923244","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0591688029","2.2.6: LEB Female: # of children and youth enrolled in homework support programs in public schools","Girls",4,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1791106405","s1931923244","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1706956374","2.2.6: UNICEF Disability - # of children and youth with disabilities enrolled in remedial/homework support programs","Children",1,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1835879269","s1931923244","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0591688029","2.2.6: LEB Female: # of children and youth enrolled in homework support programs in public schools","Girls",250,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1835879269","s1931923244","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1706956374","2.2.6: UNICEF Disability - # of children and youth with disabilities enrolled in remedial/homework support programs","Children",3,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1400788360","s1931923244","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0428011311","2.2.6: UNICEF Disability - # of children and youth with motor/mobility impairment enrolled in remedial/homework support programs","Children",1,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1835879269","s1931923244","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1226760307","2.2.6: LEB Male: # of children and youth who have completed homework support programs in public schools","Boys",238,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1256919173","s1931923244","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2102634691","2.2.6: # of children and youth who have completed homework support programs in public schools provided with transportation","Children",1091,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1256919173","s1931923244","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0641384479","2.2.6: PRL Male: # of children and youth enrolled in homework support programs in public schools","Boys",3,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1835879269","s1931923244","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0975615069","2.2.6: PRL Female: # of children and youth who have completed homework support programs in public schools","Girls",1,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1256919173","s1931923244","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2118198195","2.2.6: # of children and youth enrolled in homework support programs in public schools provided with transportation","Children",32,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1791106405","s1931923244","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1042111338","2.2.6: DisSyr Female: # of children and youth enrolled in homework support programs in public schools","Girls",412,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1835879269","s1931923244","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1042111338","2.2.6: DisSyr Female: # of children and youth enrolled in homework support programs in public schools","Girls",6,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1791106405","s1931923244","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0428011311","2.2.6: UNICEF Disability - # of children and youth with motor/mobility impairment enrolled in remedial/homework support programs","Children",1,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1400788360","s1931923244","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1187104312","2.2.6: LEB Male: # of children and youth enrolled in homework support programs in public schools","Boys",5,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1791106405","s1931923244","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0176483259","2.2.6: UNICEF Disability - # of children and youth with speaking impairment enrolled in remedial/homework support programs","Children",1,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1400788360","s1931923244","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0264470257","2.2.6: PRL Female: # of children and youth enrolled in homework support programs in public schools","Girls",1,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1835879269","s1931923244","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0277279109","2.2.6: DisSyr Female: # of children and youth who have completed homework support programs in public schools","Girls",366,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1256919173","s1931923244","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1603666551","2.2.6: DisSyr Male: # of children and youth enrolled in homework support programs in public schools","Boys",7,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1791106405","s1931923244","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1187104312","2.2.6: LEB Male: # of children and youth enrolled in homework support programs in public schools","Boys",352,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1835879269","s1931923244","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1095391439","2.2.6: UNICEF Disability - # of children and youth with seeing/hearing impairment enrolled in remedial/homework support programs","Children",1,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1400788360","s1931923244","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0102766449","2.2.6: LEB Female: # of children and youth who have completed homework support programs in public schools","Girls",186,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1256919173","s1931923244","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1603666551","2.2.6: DisSyr Male: # of children and youth enrolled in homework support programs in public schools","Boys",506,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1835879269","s1931923244","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0367818507","2.2.6: DisSyr Male: # of children and youth who have completed homework support programs in public schools","Boys",436,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1256919173","s1931923244","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2144973671","2.2.9: LEB Male: # of children and youth benefiting from Language programs in community venues","Boys",2,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","AMEL","p0000000940","AMEL",NA,NA,"Yes","Italy","m1807294767","s2039330614","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1585810958","2.2.9: DisSyr Female: # of children and youth benefiting from Language programs in community venues","Girls",76,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","AMEL","p0000000940","AMEL",NA,NA,"Yes","Italy","m1807294767","s2039330614","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0389293337","2.2.9: PRS Female: # of children and youth benefiting from Language programs in community venues","Girls",6,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","AMEL","p0000000940","AMEL",NA,NA,"Yes","Italy","m1807294767","s2039330614","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0798213078","2.2.9: DisSyr Male: # of children and youth benefiting from Language programs in community venues","Boys",62,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","AMEL","p0000000940","AMEL",NA,NA,"Yes","Italy","m1807294767","s2039330614","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0148206263","2.2.9: LEB Female: # of children and youth benefiting from Language programs in community venues","Girls",4,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","AMEL","p0000000940","AMEL",NA,NA,"Yes","Italy","m1807294767","s2039330614","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0102766449","2.2.6: LEB Female: # of children and youth who have completed homework support programs in public schools","Girls",85,NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m0480626712","s2043600726","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1226760307","2.2.6: LEB Male: # of children and youth who have completed homework support programs in public schools","Boys",96,NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m0480626712","s2043600726","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1042111338","2.2.6: DisSyr Female: # of children and youth enrolled in homework support programs in public schools","Girls",179,NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1664519770","s2043600726","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2118198195","2.2.6: # of children and youth enrolled in homework support programs in public schools provided with transportation","Children",518,NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1664519770","s2043600726","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0277279109","2.2.6: DisSyr Female: # of children and youth who have completed homework support programs in public schools","Girls",177,NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m0480626712","s2043600726","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2118198195","2.2.6: # of children and youth enrolled in homework support programs in public schools provided with transportation","Children",9,NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m0390509599","s2043600726","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1042111338","2.2.6: DisSyr Female: # of children and youth enrolled in homework support programs in public schools","Girls",1,NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m0390509599","s2043600726","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0591688029","2.2.6: LEB Female: # of children and youth enrolled in homework support programs in public schools","Girls",85,NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1664519770","s2043600726","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1603666551","2.2.6: DisSyr Male: # of children and youth enrolled in homework support programs in public schools","Boys",196,NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1664519770","s2043600726","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2102634691","2.2.6: # of children and youth who have completed homework support programs in public schools provided with transportation","Children",512,NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m0480626712","s2043600726","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0367818507","2.2.6: DisSyr Male: # of children and youth who have completed homework support programs in public schools","Boys",197,NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m0480626712","s2043600726","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1187104312","2.2.6: LEB Male: # of children and youth enrolled in homework support programs in public schools","Boys",97,NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"Yes","UNICEF","m1664519770","s2043600726","2018-02-01",NA,8072,"LCRP-2018-R Education"
