"Database","DatabaseId","Folder","Form","FormId","ParentForm","ParentFormId","RecordId","ai_allsites.alternate_name","ai_allsites.geographic_location.latitude","ai_allsites.geographic_location.longitude","ai_allsites.name","cadastral_area.code","cadastral_area.name","caza.code","caza.name","children_with_disability","comment","covid_adaptation","covid_adapted_sensitization","funded_by.full_name","funded_by.funded_by","governorate.code","governorate.name","month","partner.name","partner.partner_full_name","projects.comment","projects.end_date","projects.project_code","projects.project_name","projects.start_date","Quantity.Field.ID","Quantity.Field.Code","Quantity.Field","Value"
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","czfeqjekaz68764i","LBN33056",33.63997,35.50549,"LOC: Daraiya","23025","Daraiya Ech-Chouf","LBN33","Chouf","No",NA,"No",NA,NA,"UNICEF",5,"Mont Liban","2020-05","TdH-It","TERRE DES HOMMES, ITALY",NA,"2021-01-31","LEBA/PCA2017042/PD2020760","Promotion of Child Protection activities in Mount Lebanon and Baalbeck and Hermel Governorates","2020-02-01","i0375449285",NA,"4.3.3_Parenting Skills_Session_Labor: # of caregivers engaged in sessions on Child Labor",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","cxhyklukaz7axyw5","53241-01-011",34.3143,36.4427,"IS: Qaa Baalbek 011","54006bis","Qaa Baalbek","LBN21","Baalbek","No",NA,"Yes",NA,NA,"UNICEF",3,"Baalbek_Hermel","2020-05","TdH-It","TERRE DES HOMMES, ITALY",NA,"2021-01-31","LEBA/PCA2017042/PD2020760","Promotion of Child Protection activities in Mount Lebanon and Baalbeck and Hermel Governorates","2020-02-01","i0375449285",NA,"4.3.3_Parenting Skills_Session_Labor: # of caregivers engaged in sessions on Child Labor",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","caahi5gkazedoei3","CC_15",34.179236,36.419592,"CC: Aarsal_CC_15","53076","Aarsal","LBN21","Baalbek","Yes",NA,"Yes",NA,NA,"UNICEF",3,"Baalbek_Hermel","2020-05","TdH-It","TERRE DES HOMMES, ITALY",NA,"2021-01-31","LEBA/PCA2017042/PD2020760","Promotion of Child Protection activities in Mount Lebanon and Baalbeck and Hermel Governorates","2020-02-01","i0375449285",NA,"4.3.3_Parenting Skills_Session_Labor: # of caregivers engaged in sessions on Child Labor",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","c792hfkb0i5b5mc","LBN43014",33.37038,35.59502,"LOC: Dibbine","73012","Dibbine","LBN43","Marjaayoun","No",NA,"Yes",NA,NA,"UNHCR",9,"Nabatiye","2020-05","Intersos","Intersos",NA,"2020-12-31","LBN/2020/0000000508/000","UNHCR- Reinforcing protection and empowering refugees and vulnerable communities in South Lebanon","2020-01-01","i0375449285",NA,"4.3.3_Parenting Skills_Session_Labor: # of caregivers engaged in sessions on Child Labor",5
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","cfjkcixkb0jm7653","54111-01-011",34.4754,36.4541,"IS: Hermel 011","54001","Hermel","LBN22","Hermel","No","Qasr","Yes",NA,NA,"UNICEF",3,"Baalbek_Hermel","2020-05","TdH-It","TERRE DES HOMMES, ITALY",NA,"2021-01-31","LEBA/PCA2017042/PD2020760","Promotion of Child Protection activities in Mount Lebanon and Baalbeck and Hermel Governorates","2020-02-01","i0375449285",NA,"4.3.3_Parenting Skills_Session_Labor: # of caregivers engaged in sessions on Child Labor",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","cit0xgskb0jqema5","54111-01-001",34.4026,36.4111,"IS: Hermel 001","54001","Hermel","LBN22","Hermel","No",NA,"Yes",NA,NA,"UNICEF",3,"Baalbek_Hermel","2020-05","TdH-It","TERRE DES HOMMES, ITALY",NA,"2021-01-31","LEBA/PCA2017042/PD2020760","Promotion of Child Protection activities in Mount Lebanon and Baalbeck and Hermel Governorates","2020-02-01","i0375449285",NA,"4.3.3_Parenting Skills_Session_Labor: # of caregivers engaged in sessions on Child Labor",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","c1i62l4kb0kic112","33111-04-001",34.402372,35.897048,"CS: Zgharta 001","33004","Zgharta","LBN57","Zgharta","No",NA,"Yes",NA,NA,"UNICEF",4,"Nord","2020-05","RMF","Renee Mouawad Foundation",NA,"2020-12-31","LEBA/PCA2019052/PD201903","Protecting and Empowering Children and their Families in 14 key localities of Northern Lebanon","2020-01-20","i0375449285",NA,"4.3.3_Parenting Skills_Session_Labor: # of caregivers engaged in sessions on Child Labor",10
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","cliqqd4kb0kng6t4","33129-04-001",34.434226,35.86307,"CS: Mejdlaiya Zgharta 001","33002","Mejdlaiya Zgharta","LBN57","Zgharta","No","N/A","Yes",NA,NA,"UNICEF",4,"Nord","2020-05","RMF","Renee Mouawad Foundation",NA,"2020-12-31","LEBA/PCA2019052/PD201903","Protecting and Empowering Children and their Families in 14 key localities of Northern Lebanon","2020-01-20","i0375449285",NA,"4.3.3_Parenting Skills_Session_Labor: # of caregivers engaged in sessions on Child Labor",2
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","cryarmykb0kw0fqa","31151-04-001",34.43542,35.849547,"CS: Trablous El-Qobbe 001","31009","Trablous El-Qobbe","LBN56","Trablous","No","N/A","Yes",NA,NA,"UNICEF",4,"Nord","2020-05","RMF","Renee Mouawad Foundation",NA,"2020-12-31","LEBA/PCA2019052/PD201903","Protecting and Empowering Children and their Families in 14 key localities of Northern Lebanon","2020-01-20","i0375449285",NA,"4.3.3_Parenting Skills_Session_Labor: # of caregivers engaged in sessions on Child Labor",6
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","cx6f96nkb0l7q2ge","LBN56012",34.43956,35.84681,"LOC: Tabbaneh","31008","Trablous et Tabbaneh","LBN56","Trablous","No","N/A","Yes",NA,NA,"UNICEF",4,"Nord","2020-05","RMF","Renee Mouawad Foundation",NA,"2020-12-31","LEBA/PCA2019052/PD201903","Protecting and Empowering Children and their Families in 14 key localities of Northern Lebanon","2020-01-20","i0375449285",NA,"4.3.3_Parenting Skills_Session_Labor: # of caregivers engaged in sessions on Child Labor",7
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","clut53ckb0lpsv4a","61115_70_001",33.56245054,35.36989947,"NBH: Saida Old City","61002","Saida El-Qadimeh","LBN61","Saida","No",NA,"Yes",NA,NA,"Japan",8,"Sud","2020-05","SCI","Save the Children International",NA,"2020-06-30","39201148","JPF_LEB Strengthening Community-based Child Protection Mechanism for Syrian Refugees in Lebanon (2019","2019-10-01","i0375449285",NA,"4.3.3_Parenting Skills_Session_Labor: # of caregivers engaged in sessions on Child Labor",16
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","cca75pakb0md4lgd","LBN61059",33.55307,35.38363,"LOC: Maqsam El  JAOUHARI","61005","Haret Saida","LBN61","Saida","No",NA,"Yes",NA,NA,"Sweden",8,"Sud","2020-05","SCI","Save the Children International",NA,"2020-12-31","75201345","LBN_Sida_Syria_Adolescent_Programme_2017_2020","2017-12-15","i0375449285",NA,"4.3.3_Parenting Skills_Session_Labor: # of caregivers engaged in sessions on Child Labor",16
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","k67ofgs93","LBN63018",33.26137,35.23821,"LOC: Borj ech Chmali","62004","Borj Ech-Chemali","LBN63","Sour","No",NA,NA,NA,NA,"UNHCR",8,"Sud","2020-01","Intersos","Intersos",NA,"2020-12-31","LBN/2020/0000000508/000","UNHCR- Reinforcing protection and empowering refugees and vulnerable communities in South Lebanon","2020-01-01","i1709103082",NA,"4.3.3_Parenting Skills_Session_Marriage: # of caregivers engaged in sessions on Child Marriage",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","k67qfffwc","LBN44001",33.36073,35.40019,"LOC: Aabba","71078","Aabba","LBN44","El Nabatieh","No",NA,NA,NA,NA,"UNHCR",9,"Nabatiye","2020-01","Intersos","Intersos",NA,"2020-12-31","LBN/2020/0000000508/000","UNHCR- Reinforcing protection and empowering refugees and vulnerable communities in South Lebanon","2020-01-01","i1709103082",NA,"4.3.3_Parenting Skills_Session_Marriage: # of caregivers engaged in sessions on Child Marriage",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","k67y50e41c","53155-01-001",34.0641,36.195,"IS: Maqné 001","53037","Maqne","LBN21","Baalbek","No",NA,NA,NA,NA,"UNICEF",3,"Baalbek_Hermel","2020-01","SAWA Group","SAWA Group",NA,"2020-01-15","LEBA/PCA2017039/PD2019673","Strengthening the Child protection environment and building resilience amongst the most vulnerable children communities in Leba...","2019-05-16","i1709103082",NA,"4.3.3_Parenting Skills_Session_Marriage: # of caregivers engaged in sessions on Child Marriage",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","k6cmdwgs7","LBN25006",33.77637,35.90329,"LOC: Bar Elias","51057","Barr Elias","LBN25","Zahleh","No",NA,NA,NA,NA,"UNICEF",6,"Bekaa","2020-01","Himaya","Himaya",NA,"2021-01-15","LEBA/PCA2017001/PD2020723","UNICEF - Strengthening the overall protection environment of the most vulnerable children in Lebanon","2020-01-01","i1709103082",NA,"4.3.3_Parenting Skills_Session_Marriage: # of caregivers engaged in sessions on Child Marriage",3
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","k6qa30e617","LBN25006",33.77637,35.90329,"LOC: Bar Elias","51057","Barr Elias","LBN25","Zahleh","No",NA,NA,NA,NA,"UNITED STATES OF AMERICA",6,"Bekaa","2020-01","SCI","Save the Children International",NA,"2020-06-30","84005026","LBN General Designated Emergency","2017-12-31","i1709103082",NA,"4.3.3_Parenting Skills_Session_Marriage: # of caregivers engaged in sessions on Child Marriage",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","k6qa9g9919","LBN21002",34.179236,36.419592,"LOC: Aarsal","53076","Aarsal","LBN21","Baalbek","No",NA,NA,NA,NA,"UNITED STATES OF AMERICA",3,"Baalbek_Hermel","2020-01","SCI","Save the Children International",NA,"2020-06-30","84005026","LBN General Designated Emergency","2017-12-31","i1709103082",NA,"4.3.3_Parenting Skills_Session_Marriage: # of caregivers engaged in sessions on Child Marriage",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","k7ejslog9","LBN21002",34.179236,36.419592,"LOC: Aarsal","53076","Aarsal","LBN21","Baalbek","No",NA,NA,NA,NA,"UNITED STATES OF AMERICA",3,"Baalbek_Hermel","2020-02","SCI","Save the Children International",NA,"2020-06-30","84005026","LBN General Designated Emergency","2017-12-31","i1709103082",NA,"4.3.3_Parenting Skills_Session_Marriage: # of caregivers engaged in sessions on Child Marriage",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck7g597lb3","33111-04-001",34.402372,35.897048,"CS: Zgharta 001","33004","Zgharta","LBN57","Zgharta","No",NA,NA,NA,NA,"UNICEF",4,"Nord","2020-02","RMF","Renee Mouawad Foundation",NA,"2020-12-31","LEBA/PCA2019052/PD201903","Protecting and Empowering Children and their Families in 14 key localities of Northern Lebanon","2020-01-20","i1709103082",NA,"4.3.3_Parenting Skills_Session_Marriage: # of caregivers engaged in sessions on Child Marriage",16
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck7g5ky0i7","LBN55052",34.40028,36.04714,"LOC: Sfire","37056","Sfire","LBN55","Miniyeh-Danniyeh","No",NA,NA,NA,NA,"UNICEF",4,"Nord","2020-02","RMF","Renee Mouawad Foundation",NA,"2020-12-31","LEBA/PCA2019052/PD201903","Protecting and Empowering Children and their Families in 14 key localities of Northern Lebanon","2020-01-20","i1709103082",NA,"4.3.3_Parenting Skills_Session_Marriage: # of caregivers engaged in sessions on Child Marriage",12
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck8ee2eum13","53413-01-004",33.9024,36.0064,"IS: Qsarnaba 004","53003","Qsarnaba","LBN21","Baalbek","No",NA,NA,NA,NA,"ECHO",3,"Baalbek_Hermel","2020-02","DRC","Danish Refugee Council",NA,"2020-03-31","ECHO/SYR/BUD/2019/91000","Strengthening protection of refugees and host populations in Lebanon: integrating protection programming, referral management,...","2019-04-01","i1709103082",NA,"4.3.3_Parenting Skills_Session_Marriage: # of caregivers engaged in sessions on Child Marriage",19
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck8ee778j15","LBN21173",34.030683,36.157195,"LOC: Aadous","53029","Aadous","LBN21","Baalbek","No",NA,NA,NA,NA,"ECHO",3,"Baalbek_Hermel","2020-02","DRC","Danish Refugee Council",NA,"2020-03-31","ECHO/SYR/BUD/2019/91000","Strengthening protection of refugees and host populations in Lebanon: integrating protection programming, referral management,...","2019-04-01","i1709103082",NA,"4.3.3_Parenting Skills_Session_Marriage: # of caregivers engaged in sessions on Child Marriage",26
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck8eecloc1a","PG_14",33.99998296,36.19067774,"PG: Goro","53001","Baalbek","LBN21","Baalbek","No",NA,NA,NA,NA,"ECHO",3,"Baalbek_Hermel","2020-02","DRC","Danish Refugee Council",NA,"2020-03-31","ECHO/SYR/BUD/2019/91000","Strengthening protection of refugees and host populations in Lebanon: integrating protection programming, referral management,...","2019-04-01","i1709103082",NA,"4.3.3_Parenting Skills_Session_Marriage: # of caregivers engaged in sessions on Child Marriage",10
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck8eef80m1c","MU335",33.709475,35.904975,"MU: Majdel Anjar","51018","Majdel Aanjar","LBN25","Zahleh","No",NA,NA,NA,NA,"ECHO",6,"Bekaa","2020-02","DRC","Danish Refugee Council",NA,"2020-03-31","ECHO/SYR/BUD/2019/91000","Strengthening protection of refugees and host populations in Lebanon: integrating protection programming, referral management,...","2019-04-01","i1709103082",NA,"4.3.3_Parenting Skills_Session_Marriage: # of caregivers engaged in sessions on Child Marriage",20
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck8iec2mg3","LBN21002",34.179236,36.419592,"LOC: Aarsal","53076","Aarsal","LBN21","Baalbek","No",NA,NA,NA,NA,"UNITED STATES OF AMERICA",3,"Baalbek_Hermel","2020-03","SCI","Save the Children International",NA,"2020-06-30","84005026","LBN General Designated Emergency","2017-12-31","i1709103082",NA,"4.3.3_Parenting Skills_Session_Marriage: # of caregivers engaged in sessions on Child Marriage",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck8k9sdto3","LBN61059",33.55307,35.38363,"LOC: Maqsam El  JAOUHARI","61005","Haret Saida","LBN61","Saida","No",NA,NA,NA,NA,"Sweden",8,"Sud","2020-03","SCI","Save the Children International",NA,"2020-12-31","75201345","LBN_Sida_Syria_Adolescent_Programme_2017_2020","2017-12-15","i1709103082",NA,"4.3.3_Parenting Skills_Session_Marriage: # of caregivers engaged in sessions on Child Marriage",2
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck8phweu52","LBN11061",33.9052,35.5063,"LOC: Beirut Central District","10999","Beirut Central District","LBN11","Beirut","No","SaWC",NA,NA,NA,"UNHCR",7,"Beyrouth","2020-03","Makhzoumi","Makhzoumi Foundation",NA,"2020-12-31","LBN01/2020/0000000510/000","UNHCR - Strengthening the Protection Environment for Syrian Refugees in Beirut, Iraqi and other Nationalities in Lebanon","2020-01-01","i1709103082",NA,"4.3.3_Parenting Skills_Session_Marriage: # of caregivers engaged in sessions on Child Marriage",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck8q9pznmg","LBN42018",33.3669,35.69674,"LOC: Hebbariye","74011ND","Hebbariye","LBN42","Hasbaiya","No",NA,NA,NA,NA,"UNICEF",9,"Nabatiye","2020-03","TdH-L","Terre des Hommes - Lausanne",NA,"2020-12-31","UNI001","""UNICEF-STAND UP FOR SOCIAL CHANGE""","2020-01-01","i1709103082",NA,"4.3.3_Parenting Skills_Session_Marriage: # of caregivers engaged in sessions on Child Marriage",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck9tp0eg2g","32185-04-001",34.379169,35.849186,"CS: Ras Masqa 001","32001","Ras Masqa","LBN54","Koura","No","N/A",NA,NA,NA,"UNICEF",4,"Nord","2020-04","RMF","Renee Mouawad Foundation",NA,"2020-12-31","LEBA/PCA2019052/PD201903","Protecting and Empowering Children and their Families in 14 key localities of Northern Lebanon","2020-01-20","i1709103082",NA,"4.3.3_Parenting Skills_Session_Marriage: # of caregivers engaged in sessions on Child Marriage",10
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck9tp4smlj","37365-04-001",34.412954,35.968729,"CS: Kfar Habou 001","37023","Kfar Habou","LBN55","Miniyeh-Danniyeh","No","N/A",NA,NA,NA,"UNICEF",4,"Nord","2020-04","RMF","Renee Mouawad Foundation",NA,"2020-12-31","LEBA/PCA2019052/PD201903","Protecting and Empowering Children and their Families in 14 key localities of Northern Lebanon","2020-01-20","i1709103082",NA,"4.3.3_Parenting Skills_Session_Marriage: # of caregivers engaged in sessions on Child Marriage",14
