"end_date","form","form.category","indicator.category","indicator.description","indicator.id","indicator.listHeader","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Funded_by","Sector of Funding","Government Strategy Supported","LCRP Appeal","Economic Sector targeted by intervention","report.id","site.id","start_date","Does your programme specifically/primarily target one of these beneficiary groups?","Governorate","For UNICEF Partners","Training certified/accredited","database.id","database"
"2019-03-31","Output-2.1 & 2.2: Skills Training, Internships, Employment Services - Cadastre","Outcome 2: Workforce employability improved","Activity-2.2.2: Employment services & career guida",NA,"i1429346398",NA,"Put '1' for each month for which Activity-2.2.2 will be ongoing in this location","Unit",1,"Mina Jardin","31014","Trablous","LBN56","Nord","4",NA,NA,NA,"Mina Jardin","International Rescue Committee","p0000000016","IRC",NA,NA,"Germany","Livelihoods",NA,"Yes","Utilities,Hospitality and Tourism,Home Based and Services,Manufacturing,ICT and Finance,Construction and Transportation,Agriculture","m1809499356","s0158787388","2019-03-01","Women,Youth,PWD",NA,NA,"Others",10219,"LCRP-2019-R Livelihoods"
"2019-01-31","Output-2.1 & 2.2: Skills Training, Internships, Employment Services - Cadastre","Outcome 2: Workforce employability improved","Activity-2.2.2: Employment services & career guida",NA,"i0093195835",NA,"2.2.2.1_LEB_Male:  # of individuals supported with employment services, counseling services, jobs & employment","Individuals",2,"Mina Jardin","31014","Trablous","LBN56","Nord","4",NA,NA,NA,"Mina Jardin","International Rescue Committee","p0000000016","IRC",NA,NA,"Germany","Livelihoods",NA,"Yes","Utilities,Hospitality and Tourism,Home Based and Services,Manufacturing,ICT and Finance,Construction and Transportation,Agriculture","m1514939443","s0158787388","2019-01-01","Women,Youth,PWD",NA,NA,"Others",10219,"LCRP-2019-R Livelihoods"
"2019-01-31","Output-2.1 & 2.2: Skills Training, Internships, Employment Services - Cadastre","Outcome 2: Workforce employability improved","Activity-2.1.1: Market-based skills training",NA,"i1663981317",NA,"Put '1' for each month for which your Activity-2.1.1 programme will be ongoing in this location","Unit",1,"Mina Jardin","31014","Trablous","LBN56","Nord","4",NA,NA,NA,"Mina Jardin","International Rescue Committee","p0000000016","IRC",NA,NA,"Germany","Livelihoods",NA,"Yes","Utilities,Hospitality and Tourism,Home Based and Services,Manufacturing,ICT and Finance,Construction and Transportation,Agriculture","m1514939443","s0158787388","2019-01-01","Women,Youth,PWD",NA,NA,"Others",10219,"LCRP-2019-R Livelihoods"
"2019-01-31","Output-2.1 & 2.2: Skills Training, Internships, Employment Services - Cadastre","Outcome 2: Workforce employability improved","Activity-2.1.1: Market-based skills training",NA,"i2119958902",NA,"2.1.1.2_LEB_Male: # of individuals completing market-based skills training","Individuals",4,"Mina Jardin","31014","Trablous","LBN56","Nord","4",NA,NA,NA,"Mina Jardin","International Rescue Committee","p0000000016","IRC",NA,NA,"Germany","Livelihoods",NA,"Yes","Utilities,Hospitality and Tourism,Home Based and Services,Manufacturing,ICT and Finance,Construction and Transportation,Agriculture","m1514939443","s0158787388","2019-01-01","Women,Youth,PWD",NA,NA,"Others",10219,"LCRP-2019-R Livelihoods"
"2019-01-31","Output-2.1 & 2.2: Skills Training, Internships, Employment Services - Cadastre","Outcome 2: Workforce employability improved","Activity-2.1.1: Market-based skills training",NA,"i0710621689",NA,"2.1.1.1: # of market-based skills training programmes developed","Training progra",10,"Mina Jardin","31014","Trablous","LBN56","Nord","4",NA,NA,NA,"Mina Jardin","International Rescue Committee","p0000000016","IRC",NA,NA,"Germany","Livelihoods",NA,"Yes","Utilities,Hospitality and Tourism,Home Based and Services,Manufacturing,ICT and Finance,Construction and Transportation,Agriculture","m1514939443","s0158787388","2019-01-01","Women,Youth,PWD",NA,NA,"Others",10219,"LCRP-2019-R Livelihoods"
"2019-02-28","Output-2.1 & 2.2: Skills Training, Internships, Employment Services - Cadastre","Outcome 2: Workforce employability improved","Activity-2.1.1: Market-based skills training",NA,"i1663981317",NA,"Put '1' for each month for which your Activity-2.1.1 programme will be ongoing in this location","Unit",1,"Hermel","54001","Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","United Nations Development Programme","p0000000364","UNDP",NA,NA,"Netherlands","Livelihoods","MOAg Strategy","Yes","Agriculture","m1444633268","s0194671021","2019-02-01",NA,NA,NA,"No",10219,"LCRP-2019-R Livelihoods"
"2019-01-31","Output-2.1 & 2.2: Skills Training, Internships, Employment Services - Cadastre","Outcome 2: Workforce employability improved","Activity-2.1.1: Market-based skills training",NA,"i1663981317",NA,"Put '1' for each month for which your Activity-2.1.1 programme will be ongoing in this location","Unit",1,"Hermel","54001","Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","United Nations Development Programme","p0000000364","UNDP",NA,NA,"Netherlands","Livelihoods","MOAg Strategy","Yes","Agriculture","m1308824397","s0194671021","2019-01-01",NA,NA,NA,"No",10219,"LCRP-2019-R Livelihoods"
"2019-02-28","Output-2.1 & 2.2: Skills Training, Internships, Employment Services - Cadastre","Outcome 2: Workforce employability improved","Activity-2.1.1: Market-based skills training",NA,"i0647939207",NA,"2.1.1.2_LEB_Female: # of individuals completing market-based skills training","Individuals",10,"Hermel","54001","Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","United Nations Development Programme","p0000000364","UNDP",NA,NA,"Netherlands","Livelihoods","MOAg Strategy","Yes","Agriculture","m1444633268","s0194671021","2019-02-01",NA,NA,NA,"No",10219,"LCRP-2019-R Livelihoods"
"2019-02-28","Output-2.1 & 2.2: Skills Training, Internships, Employment Services - Cadastre","Outcome 2: Workforce employability improved","Activity-2.1.1: Market-based skills training",NA,"i2119958902",NA,"2.1.1.2_LEB_Male: # of individuals completing market-based skills training","Individuals",103,"Hermel","54001","Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","United Nations Development Programme","p0000000364","UNDP",NA,NA,"Netherlands","Livelihoods","MOAg Strategy","Yes","Agriculture","m1444633268","s0194671021","2019-02-01",NA,NA,NA,"No",10219,"LCRP-2019-R Livelihoods"
"2019-02-28","Output-2.1 & 2.2: Skills Training, Internships, Employment Services - Cadastre","Outcome 2: Workforce employability improved","Activity-2.1.1: Market-based skills training",NA,"i0710621689",NA,"2.1.1.1: # of market-based skills training programmes developed","Training progra",1,"Hermel","54001","Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","United Nations Development Programme","p0000000364","UNDP",NA,NA,"Netherlands","Livelihoods","MOAg Strategy","Yes","Agriculture","m1444633268","s0194671021","2019-02-01",NA,NA,NA,"No",10219,"LCRP-2019-R Livelihoods"
"2019-03-31","Output-2.1 & 2.2: Skills Training, Internships, Employment Services - Cadastre","Outcome 2: Workforce employability improved","Activity-2.2.2: Employment services & career guida",NA,"i2091090493",NA,"2.2.2.1_SYR_Male:  # of individuals supported with employment services, counseling services, jobs & employment","Individuals",3,"Saida El-Qadimeh","61002","Saida","LBN61","Sud","8",NA,NA,NA,"Saida El-Qadimeh","Institut Europoeen de Cooperation et de Developpement","p0000001459","IECD",NA,NA,"France","Livelihoods","MEHE TVET Roadmap","Yes","Hospitality and Tourism,Home Based and Services,Construction and Transportation","m1807686936","s0195975166","2019-03-01","Women,Youth",NA,NA,"MoSA,Others",10219,"LCRP-2019-R Livelihoods"
"2019-03-31","Output-2.1 & 2.2: Skills Training, Internships, Employment Services - Cadastre","Outcome 2: Workforce employability improved","Activity-2.2.2: Employment services & career guida",NA,"i0644867756",NA,"2.2.2.1_SYR_Female:  # of individuals supported with employment services, counseling services, jobs & employment","Individuals",2,"Saida El-Qadimeh","61002","Saida","LBN61","Sud","8",NA,NA,NA,"Saida El-Qadimeh","Institut Europoeen de Cooperation et de Developpement","p0000001459","IECD",NA,NA,"France","Livelihoods","MEHE TVET Roadmap","Yes","Hospitality and Tourism,Home Based and Services,Construction and Transportation","m1807686936","s0195975166","2019-03-01","Women,Youth",NA,NA,"MoSA,Others",10219,"LCRP-2019-R Livelihoods"
"2019-01-31","Output-2.1 & 2.2: Skills Training, Internships, Employment Services - Cadastre","Outcome 2: Workforce employability improved","Activity-2.1.1: Market-based skills training",NA,"i1663981317",NA,"Put '1' for each month for which your Activity-2.1.1 programme will be ongoing in this location","Unit",1,"Saida El-Qadimeh","61002","Saida","LBN61","Sud","8",NA,NA,NA,"Saida El-Qadimeh","Institut Europoeen de Cooperation et de Developpement","p0000001459","IECD",NA,NA,"France","Livelihoods","MEHE TVET Roadmap","Yes","Hospitality and Tourism,Home Based and Services,Construction and Transportation","m0948537190","s0195975166","2019-01-01","Women,Youth",NA,NA,"MoSA,Others",10219,"LCRP-2019-R Livelihoods"
"2019-07-31","Output-2.1 & 2.2: Skills Training, Internships, Employment Services - Cadastre","Outcome 2: Workforce employability improved","Activity-2.1.1: Market-based skills training",NA,"i1663981317",NA,"Put '1' for each month for which your Activity-2.1.1 programme will be ongoing in this location","Unit",1,"Saida El-Qadimeh","61002","Saida","LBN61","Sud","8",NA,NA,NA,"Saida El-Qadimeh","Institut Europoeen de Cooperation et de Developpement","p0000001459","IECD",NA,NA,"France","Livelihoods","MEHE TVET Roadmap","Yes","Hospitality and Tourism,Home Based and Services,Construction and Transportation","m0209931736","s0195975166","2019-07-01","Women,Youth",NA,NA,"MoSA,Others",10219,"LCRP-2019-R Livelihoods"
"2019-05-31","Output-2.1 & 2.2: Skills Training, Internships, Employment Services - Cadastre","Outcome 2: Workforce employability improved","Activity-2.1.1: Market-based skills training",NA,"i1663981317",NA,"Put '1' for each month for which your Activity-2.1.1 programme will be ongoing in this location","Unit",1,"Saida El-Qadimeh","61002","Saida","LBN61","Sud","8",NA,NA,NA,"Saida El-Qadimeh","Institut Europoeen de Cooperation et de Developpement","p0000001459","IECD",NA,NA,"France","Livelihoods","MEHE TVET Roadmap","Yes","Hospitality and Tourism,Home Based and Services,Construction and Transportation","m1966241882","s0195975166","2019-05-01","Women,Youth",NA,NA,"MoSA,Others",10219,"LCRP-2019-R Livelihoods"
"2019-03-31","Output-2.1 & 2.2: Skills Training, Internships, Employment Services - Cadastre","Outcome 2: Workforce employability improved","Activity-2.1.1: Market-based skills training",NA,"i1267789504",NA,"2.1.1.2_SYR_Female: # of individuals completing market-based skills training","Individuals",2,"Saida El-Qadimeh","61002","Saida","LBN61","Sud","8",NA,NA,NA,"Saida El-Qadimeh","Institut Europoeen de Cooperation et de Developpement","p0000001459","IECD",NA,NA,"France","Livelihoods","MEHE TVET Roadmap","Yes","Hospitality and Tourism,Home Based and Services,Construction and Transportation","m1807686936","s0195975166","2019-03-01","Women,Youth",NA,NA,"MoSA,Others",10219,"LCRP-2019-R Livelihoods"
"2019-05-31","Output-2.1 & 2.2: Skills Training, Internships, Employment Services - Cadastre","Outcome 2: Workforce employability improved","Activity-2.2.2: Employment services & career guida",NA,"i1429346398",NA,"Put '1' for each month for which Activity-2.2.2 will be ongoing in this location","Unit",1,"Saida El-Qadimeh","61002","Saida","LBN61","Sud","8",NA,NA,NA,"Saida El-Qadimeh","Institut Europoeen de Cooperation et de Developpement","p0000001459","IECD",NA,NA,"France","Livelihoods","MEHE TVET Roadmap","Yes","Hospitality and Tourism,Home Based and Services,Construction and Transportation","m1966241882","s0195975166","2019-05-01","Women,Youth",NA,NA,"MoSA,Others",10219,"LCRP-2019-R Livelihoods"
"2019-02-28","Output-2.1 & 2.2: Skills Training, Internships, Employment Services - Cadastre","Outcome 2: Workforce employability improved","Activity-2.2.1: Work based learning opportunities",NA,"i2080592552",NA,"Put '1' for each month for which your Activity-2.2.1 programme will be ongoing in this location","Unit",1,"Saida El-Qadimeh","61002","Saida","LBN61","Sud","8",NA,NA,NA,"Saida El-Qadimeh","Institut Europoeen de Cooperation et de Developpement","p0000001459","IECD",NA,NA,"France","Livelihoods","MEHE TVET Roadmap","Yes","Hospitality and Tourism,Home Based and Services,Construction and Transportation","m0260764905","s0195975166","2019-02-01","Women,Youth",NA,NA,"MoSA,Others",10219,"LCRP-2019-R Livelihoods"
"2019-06-30","Output-2.1 & 2.2: Skills Training, Internships, Employment Services - Cadastre","Outcome 2: Workforce employability improved","Activity-2.2.1: Work based learning opportunities",NA,"i2080592552",NA,"Put '1' for each month for which your Activity-2.2.1 programme will be ongoing in this location","Unit",1,"Saida El-Qadimeh","61002","Saida","LBN61","Sud","8",NA,NA,NA,"Saida El-Qadimeh","Institut Europoeen de Cooperation et de Developpement","p0000001459","IECD",NA,NA,"France","Livelihoods","MEHE TVET Roadmap","Yes","Hospitality and Tourism,Home Based and Services,Construction and Transportation","m1227752805","s0195975166","2019-06-01","Women,Youth",NA,NA,"MoSA,Others",10219,"LCRP-2019-R Livelihoods"
"2019-07-31","Output-2.1 & 2.2: Skills Training, Internships, Employment Services - Cadastre","Outcome 2: Workforce employability improved","Activity-2.2.1: Work based learning opportunities",NA,"i2080592552",NA,"Put '1' for each month for which your Activity-2.2.1 programme will be ongoing in this location","Unit",1,"Saida El-Qadimeh","61002","Saida","LBN61","Sud","8",NA,NA,NA,"Saida El-Qadimeh","Institut Europoeen de Cooperation et de Developpement","p0000001459","IECD",NA,NA,"France","Livelihoods","MEHE TVET Roadmap","Yes","Hospitality and Tourism,Home Based and Services,Construction and Transportation","m0209931736","s0195975166","2019-07-01","Women,Youth",NA,NA,"MoSA,Others",10219,"LCRP-2019-R Livelihoods"
"2019-04-30","Output-2.1 & 2.2: Skills Training, Internships, Employment Services - Cadastre","Outcome 2: Workforce employability improved","Activity-2.2.1: Work based learning opportunities",NA,"i2080592552",NA,"Put '1' for each month for which your Activity-2.2.1 programme will be ongoing in this location","Unit",1,"Saida El-Qadimeh","61002","Saida","LBN61","Sud","8",NA,NA,NA,"Saida El-Qadimeh","Institut Europoeen de Cooperation et de Developpement","p0000001459","IECD",NA,NA,"France","Livelihoods","MEHE TVET Roadmap","Yes","Hospitality and Tourism,Home Based and Services,Construction and Transportation","m0767512187","s0195975166","2019-04-01","Women,Youth",NA,NA,"MoSA,Others",10219,"LCRP-2019-R Livelihoods"
"2019-03-31","Output-2.1 & 2.2: Skills Training, Internships, Employment Services - Cadastre","Outcome 2: Workforce employability improved","Activity-2.2.2: Employment services & career guida",NA,"i0093195835",NA,"2.2.2.1_LEB_Male:  # of individuals supported with employment services, counseling services, jobs & employment","Individuals",6,"Saida El-Qadimeh","61002","Saida","LBN61","Sud","8",NA,NA,NA,"Saida El-Qadimeh","Institut Europoeen de Cooperation et de Developpement","p0000001459","IECD",NA,NA,"France","Livelihoods","MEHE TVET Roadmap","Yes","Hospitality and Tourism,Home Based and Services,Construction and Transportation","m1807686936","s0195975166","2019-03-01","Women,Youth",NA,NA,"MoSA,Others",10219,"LCRP-2019-R Livelihoods"
"2019-03-31","Output-2.1 & 2.2: Skills Training, Internships, Employment Services - Cadastre","Outcome 2: Workforce employability improved","Activity-2.2.1: Work based learning opportunities",NA,"i0666939606",NA,"2.2.1.1_SYR_Male:  # of individuals benefitting from Work based learning opportunities","Individuals",2,"Saida El-Qadimeh","61002","Saida","LBN61","Sud","8",NA,NA,NA,"Saida El-Qadimeh","Institut Europoeen de Cooperation et de Developpement","p0000001459","IECD",NA,NA,"France","Livelihoods","MEHE TVET Roadmap","Yes","Hospitality and Tourism,Home Based and Services,Construction and Transportation","m1807686936","s0195975166","2019-03-01","Women,Youth",NA,NA,"MoSA,Others",10219,"LCRP-2019-R Livelihoods"
"2019-03-31","Output-2.1 & 2.2: Skills Training, Internships, Employment Services - Cadastre","Outcome 2: Workforce employability improved","Activity-2.2.1: Work based learning opportunities",NA,"i1274874711",NA,"2.2.1.1_PRL_Male:  # of individuals benefitting from Work based learning opportunities","Individuals",8,"Saida El-Qadimeh","61002","Saida","LBN61","Sud","8",NA,NA,NA,"Saida El-Qadimeh","Institut Europoeen de Cooperation et de Developpement","p0000001459","IECD",NA,NA,"France","Livelihoods","MEHE TVET Roadmap","Yes","Hospitality and Tourism,Home Based and Services,Construction and Transportation","m1807686936","s0195975166","2019-03-01","Women,Youth",NA,NA,"MoSA,Others",10219,"LCRP-2019-R Livelihoods"
