"end_date","form","form.category","indicator.category","indicator.description","indicator.id","indicator.listHeader","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Funded_by","report.id","site.id","start_date","Outreach platform","What type of Retention Program does your Organization implement?","database.id","database"
"2019-02-28","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i1682735063","CB-ECE Support","1.1.5_SYR_TRANS_CBECE_ENR: # of children and youth enrolled in regulated CB-ECE programs provided with transportation","Individuals","474",NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"UNICEF","m1029811444","s0834627577","2019-02-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-08-31","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i1682735063","CB-ECE Support","1.1.5_SYR_TRANS_CBECE_ENR: # of children and youth enrolled in regulated CB-ECE programs provided with transportation","Individuals","365",NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"UNICEF","m1409539666","s0834627577","2019-08-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-07-31","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i1842976821","CB-ECE Support","1.1.5_SYR_TRANS_CBECE_COMPL: # of children and youth enrolled in and completed regulated CB-ECE programs provided with transportation","Individuals","377",NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"UNICEF","m1273545000","s0834627577","2019-07-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-08-31","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i0052004738","CB-ECE Support","1.1.5_LEB_TRANS_CBECE_ENR: # of children and youth enrolled in regulated CB-ECE programs provided with transportation","Individuals","2",NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"UNICEF","m1409539666","s0834627577","2019-08-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-10-31","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i1682735063","CB-ECE Support","1.1.5_SYR_TRANS_CBECE_ENR: # of children and youth enrolled in regulated CB-ECE programs provided with transportation","Individuals","27",NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"UNICEF","m1502718325","s0834627577","2019-10-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-02-28","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i0052004738","CB-ECE Support","1.1.5_LEB_TRANS_CBECE_ENR: # of children and youth enrolled in regulated CB-ECE programs provided with transportation","Individuals","2",NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"UNICEF","m1029811444","s0834627577","2019-02-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-12-31","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i1706665146","Special Supplies","1.1.5_Disability_Equip_Mobility/Motor_NFE: # of children and youth with special needs enrolled in NFE programs provided with special supplies/equipment","Individuals","1",NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"UNICEF","m0741735951","s0834627577","2019-12-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-07-31","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i0862015795","CB-ECE Support","1.1.5_LEB_TRANS_CBECE_COMPL: # of children and youth enrolled in and completed regulated CB-ECE programs provided with transportation","Individuals","1",NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"UNICEF","m1273545000","s0834627577","2019-07-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-01-31","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i1842976821","CB-ECE Support","1.1.5_SYR_TRANS_CBECE_COMPL: # of children and youth enrolled in and completed regulated CB-ECE programs provided with transportation","Individuals","44",NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"UNICEF","m1791717776","s0834627577","2019-01-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-09-30","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i1842976821","CB-ECE Support","1.1.5_SYR_TRANS_CBECE_COMPL: # of children and youth enrolled in and completed regulated CB-ECE programs provided with transportation","Individuals","380",NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"UNICEF","m0594608252","s0834627577","2019-09-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-06-30","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i1682735063","CB-ECE Support","1.1.5_SYR_TRANS_CBECE_ENR: # of children and youth enrolled in regulated CB-ECE programs provided with transportation","Individuals","465",NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"UNICEF","m0024880108","s0834627577","2019-06-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-03-31","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i1682735063","CB-ECE Support","1.1.5_SYR_TRANS_CBECE_ENR: # of children and youth enrolled in regulated CB-ECE programs provided with transportation","Individuals","64",NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"UNICEF","m0178627285","s0834627577","2019-03-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-10-31","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i0052004738","CB-ECE Support","1.1.5_LEB_TRANS_CBECE_ENR: # of children and youth enrolled in regulated CB-ECE programs provided with transportation","Individuals","1",NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"UNICEF","m1502718325","s0834627577","2019-10-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-06-30","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i0052004738","CB-ECE Support","1.1.5_LEB_TRANS_CBECE_ENR: # of children and youth enrolled in regulated CB-ECE programs provided with transportation","Individuals","4",NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","Ana Aqra Association","p0000014472","Ana Aqra",NA,NA,"UNICEF","m0024880108","s0834627577","2019-06-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-10-31","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i0125864070","CB-ECE Support","1.1.5_SYR_SUPPL_CBECE: # of children and youth enrolled in regulated CB-ECE programs provided with school supplies","Individuals","79",NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"UNICEF","m0609530686","s0855205736","2019-10-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-08-31","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i1842976821","CB-ECE Support","1.1.5_SYR_TRANS_CBECE_COMPL: # of children and youth enrolled in and completed regulated CB-ECE programs provided with transportation","Individuals","113",NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"UNICEF","m1615497305","s0855205736","2019-08-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-11-30","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i1682735063","CB-ECE Support","1.1.5_SYR_TRANS_CBECE_ENR: # of children and youth enrolled in regulated CB-ECE programs provided with transportation","Individuals","67",NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"UNICEF","m1809667176","s0855205736","2019-11-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-06-30","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i1682735063","CB-ECE Support","1.1.5_SYR_TRANS_CBECE_ENR: # of children and youth enrolled in regulated CB-ECE programs provided with transportation","Individuals","156",NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"UNICEF","m0410995163","s0855205736","2019-06-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-09-30","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i0225681790","CB-ECE Support","1.1.5_SYR_TXT_CBECE: # of children and youth enrolled in regulated CB-ECE programs provided with textbooks","Individuals","154",NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"UNICEF","m1934110813","s0855205736","2019-09-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-10-31","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i0225681790","CB-ECE Support","1.1.5_SYR_TXT_CBECE: # of children and youth enrolled in regulated CB-ECE programs provided with textbooks","Individuals","79",NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"UNICEF","m0609530686","s0855205736","2019-10-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-12-31","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i0125864070","CB-ECE Support","1.1.5_SYR_SUPPL_CBECE: # of children and youth enrolled in regulated CB-ECE programs provided with school supplies","Individuals","79",NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"UNICEF","m1431960946","s0855205736","2019-12-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-10-31","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i1682735063","CB-ECE Support","1.1.5_SYR_TRANS_CBECE_ENR: # of children and youth enrolled in regulated CB-ECE programs provided with transportation","Individuals","24",NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"UNICEF","m0609530686","s0855205736","2019-10-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-06-30","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i0125864070","CB-ECE Support","1.1.5_SYR_SUPPL_CBECE: # of children and youth enrolled in regulated CB-ECE programs provided with school supplies","Individuals","160",NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"UNICEF","m0410995163","s0855205736","2019-06-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-09-30","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i1682735063","CB-ECE Support","1.1.5_SYR_TRANS_CBECE_ENR: # of children and youth enrolled in regulated CB-ECE programs provided with transportation","Individuals","41",NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"UNICEF","m1934110813","s0855205736","2019-09-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-09-30","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i0125864070","CB-ECE Support","1.1.5_SYR_SUPPL_CBECE: # of children and youth enrolled in regulated CB-ECE programs provided with school supplies","Individuals","154",NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"UNICEF","m1934110813","s0855205736","2019-09-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-08-31","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i0225681790","CB-ECE Support","1.1.5_SYR_TXT_CBECE: # of children and youth enrolled in regulated CB-ECE programs provided with textbooks","Individuals","80",NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"UNICEF","m1615497305","s0855205736","2019-08-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-12-31","NFE-related Support","Non-Formal Education","NFE-related Support","# of children and youth enrolled in regulated NFE programs whose education-related costs are partially or fully subsidized","i0225681790","CB-ECE Support","1.1.5_SYR_TXT_CBECE: # of children and youth enrolled in regulated CB-ECE programs provided with textbooks","Individuals","79",NA,NA,NA,NA,"Baalbek_Hermel","3",NA,NA,NA,"Baalbek_Hermel","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"UNICEF","m1431960946","s0855205736","2019-12-01",NA,NA,10197,"LCRP-2019-R Education"
